8434362	  784.6	  529.7	 2375.0	  198.0	...
8434363	  784.7	  527.8	 2376.0	  198.0	...
8434364	  784.7	  525.9	 2378.0	  198.0	...
8434365	  784.6	  527.5	 2379.0	  198.0	...
8434366	  784.5	  530.0	 2379.0	  198.0	...
8434367	  784.5	  532.6	 2381.0	  198.0	...
8434368	  784.6	  533.0	 2382.0	  198.0	...
8434369	  784.9	  533.0	 2384.0	  198.0	...
8434370	  785.6	  532.9	 2385.0	  198.0	...
8434371	  786.7	  532.7	 2387.0	  198.0	...
8434372	  787.5	  532.8	 2388.0	  198.0	...
8434373	  787.1	  532.9	 2387.0	  198.0	...
8434374	  786.3	  533.0	 2386.0	  198.0	...
8434375	  785.5	  533.2	 2384.0	  198.0	...
8434376	  785.4	  533.3	 2384.0	  198.0	...
8434377	  785.5	  533.6	 2386.0	  198.0	...
8434378	  785.7	  533.7	 2387.0	  198.0	...
8434379	  785.9	  533.6	 2386.0	  198.0	...
8434380	  785.6	  533.1	 2385.0	  198.0	...
8434381	  785.3	  532.3	 2384.0	  198.0	...
8434382	  785.0	  531.8	 2384.0	  198.0	...
8434383	  785.0	  531.6	 2383.0	  198.0	...
8434384	  785.0	  529.0	 2385.0	  198.0	...
8434385	  784.9	  526.5	 2387.0	  198.0	...
8434386	  784.8	  526.3	 2388.0	  198.0	...
8434387	  784.9	  529.2	 2388.0	  198.0	...
8434388	  785.0	  532.0	 2384.0	  198.0	...
8434389	  786.3	  532.4	 2380.0	  198.0	...
8434390	  787.4	  532.4	 2379.0	  198.0	...
8434391	  788.6	  530.8	 2382.0	  198.0	...
8434392	  788.2	  529.9	 2386.0	  198.0	...
8434393	  787.8	  529.0	 2387.0	  198.0	...
8434394	  787.3	  529.6	 2388.0	  198.0	...
8434395	  787.3	  531.3	 2388.0	  198.0	...
8434396	  787.4	  532.9	 2387.0	  198.0	...
8434397	  787.7	  534.2	 2387.0	  198.0	...
8434398	  788.0	  533.4	 2385.0	  198.0	...
8434399	  788.4	  532.3	 2384.0	  198.0	...
8434400	  788.7	  531.1	 2383.0	  198.0	...
8434401	  789.1	  530.0	 2383.0	  198.0	...
8434402	  789.2	  528.4	 2382.0	  198.0	...
8434403	  788.3	  527.1	 2381.0	  198.0	...
8434404	  787.4	  528.1	 2380.0	  198.0	...
8434405	  786.4	  530.4	 2380.0	  198.0	...
8434406	  786.8	  532.7	 2380.0	  198.0	...
8434407	  787.7	  531.9	 2384.0	  198.0	...
8434408	  788.7	  530.2	 2387.0	  198.0	...
8434409	  789.4	  528.6	 2387.0	  198.0	...
8434410	  789.6	  528.3	 2385.0	  198.0	...
8434411	  790.0	  528.7	 2383.0	  198.0	...
8434412	  790.2	  529.1	 2385.0	  198.0	...
8434413	  789.8	  529.5	 2387.0	  198.0	...
8434414	  789.1	  529.8	 2388.0	  198.0	...
8434415	  788.7	  529.8	 2386.0	  198.0	...
8434416	  788.9	  530.0	 2382.0	  198.0	...
8434417	  789.0	  530.2	 2379.0	  198.0	...
8434418	  789.0	  529.8	 2377.0	  198.0	...
8434419	  788.8	  529.3	 2378.0	  198.0	...
8434420	  788.5	  528.7	 2379.0	  198.0	...
8434421	  789.0	  528.9	 2379.0	  198.0	...
8434422	  789.7	  529.7	 2377.0	  198.0	...
8434423	  789.5	  530.3	 2375.0	  198.0	...
8434424	  788.5	  530.8	 2374.0	  198.0	...
8434425	  787.5	  531.1	 2375.0	  198.0	...
8434426	  787.4	  531.5	 2376.0	  198.0	...
8434427	  787.3	  532.0	 2377.0	  198.0	...
8434428	  787.3	  532.0	 2374.0	  198.0	...
8434429	  787.3	  532.0	 2372.0	  198.0	...
8434430	  788.0	  530.1	 2369.0	  198.0	...
8434431	  788.6	  527.8	 2370.0	  198.0	...
8434432	  788.7	  525.5	 2371.0	  198.0	...
8434433	  788.0	  526.1	 2372.0	  198.0	...
8434434	  787.0	  526.9	 2372.0	  198.0	...
8434435	  786.4	  527.7	 2373.0	  198.0	...
8434436	  785.8	  527.1	 2372.0	  198.0	...
8434437	  785.6	  526.6	 2372.0	  198.0	...
8434438	  785.6	  527.6	 2373.0	  198.0	...
8434439	  785.6	  529.0	 2375.0	  198.0	...
8434440	  786.1	  529.6	 2380.0	  198.0	...
8434441	  786.7	  529.0	 2383.0	  198.0	...
8434442	  787.2	  528.3	 2385.0	  198.0	...
8434443	  787.5	  529.0	 2384.0	  198.0	...
8434444	  787.9	  529.9	 2382.0	  198.0	...
8434445	  787.6	  530.8	 2376.0	  198.0	...
8434446	  787.0	  530.4	 2369.0	  198.0	...
8434447	  786.5	  529.8	 2365.0	  198.0	...
8434448	  786.6	  528.4	 2372.0	  198.0	...
8434449	  787.8	  527.0	 2379.0	  198.0	...
8434450	  788.9	  525.6	 2383.0	  198.0	...
8434451	  789.3	  525.1	 2380.0	  198.0	...
8434452	  788.6	  525.4	 2377.0	  198.0	...
8434453	  787.9	  525.6	 2377.0	  198.0	...
8434454	  788.2	  523.5	 2378.0	  198.0	...
8434455	  788.5	  521.2	 2378.0	  198.0	...
8434456	  788.7	  521.6	 2377.0	  198.0	...
8434457	  788.7	  524.4	 2375.0	  198.0	...
8434458	  788.6	  527.5	 2373.0	  198.0	...
8434459	  788.7	  527.6	 2373.0	  198.0	...
8434460	  788.8	  527.4	 2372.0	  198.0	...
8434461	  788.9	  526.3	 2372.0	  198.0	...
8434462	  788.8	  525.0	 2375.0	  198.0	...
8434463	  788.5	  524.0	 2378.0	  198.0	...
8434464	  788.3	  523.6	 2381.0	  198.0	...
8434465	  788.2	  525.5	 2380.0	  198.0	...
8434466	  788.4	  527.3	 2379.0	  198.0	...
8434467	  788.6	  529.1	 2378.0	  198.0	...
8434468	  788.7	  527.8	 2377.0	  198.0	...
8434469	  788.7	  525.0	 2378.0	  198.0	...
8434470	  788.7	  521.9	 2380.0	  198.0	...
8434471	  788.7	  520.1	 2383.0	  198.0	...
8434472	  788.8	  519.6	 2386.0	  198.0	...
8434473	  789.5	  519.3	 2388.0	  198.0	...
8434474	  789.8	  522.4	 2385.0	  198.0	...
8434475	  789.8	  525.7	 2382.0	  198.0	...
8434476	  789.3	  526.7	 2379.0	  198.0	...
8434477	  789.1	  524.3	 2378.0	  198.0	...
8434478	  789.3	  521.9	 2376.0	  198.0	...
8434479	  789.4	  521.9	 2374.0	  198.0	...
8434480	  789.4	  523.6	 2372.0	  198.0	...
8434481	  789.3	  525.3	 2373.0	  198.0	...
8434482	  789.2	  527.2	 2373.0	  198.0	...
8434483	  789.2	  527.4	 2376.0	  198.0	...
8434484	  789.1	  526.7	 2378.0	  198.0	...
8434485	  788.9	  525.2	 2379.0	  198.0	...
8434486	  788.4	  523.7	 2378.0	  198.0	...
8434487	  788.2	  523.7	 2376.0	  198.0	...
8434488	  788.1	  524.5	 2376.0	  198.0	...
8434489	  788.4	  524.9	 2376.0	  198.0	...
8434490	  788.8	  524.6	 2376.0	  198.0	...
8434491	  789.2	  524.2	 2376.0	  198.0	...
8434492	  788.8	  524.4	 2375.0	  198.0	...
8434493	  788.2	  524.5	 2375.0	  198.0	...
8434494	  787.6	  524.8	 2375.0	  198.0	...
8434495	  787.7	  525.1	 2376.0	  198.0	...
8434496	  787.8	  525.5	 2375.0	  198.0	...
8434497	  787.6	  525.1	 2373.0	  198.0	...
8434498	  787.2	  524.6	 2369.0	  198.0	...
8434499	  786.7	  526.5	 2367.0	  198.0	...
8434500	  786.3	  529.0	 2367.0	  198.0	...
8434501	  787.2	  529.2	 2368.0	  198.0	...
8434502	  788.2	  526.8	 2373.0	  198.0	...
8434503	  789.2	  524.3	 2378.0	  198.0	...
8434504	  789.4	  524.1	 2383.0	  198.0	...
8434505	  789.4	  525.0	 2384.0	  198.0	...
8434506	  789.5	  526.1	 2382.0	  198.0	...
8434507	  789.2	  527.1	 2380.0	  198.0	...
8434508	  789.0	  526.9	 2377.0	  198.0	...
8434509	  788.8	  526.8	 2375.0	  198.0	...
8434510	  787.4	  526.8	 2371.0	  198.0	...
8434511	  786.1	  526.8	 2368.0	  198.0	...
8434512	  784.8	  526.8	 2365.0	  198.0	...
8434513	  785.5	  527.0	 2365.0	  198.0	...
8434514	  786.2	  527.3	 2365.0	  198.0	...
8434515	  788.3	  527.5	 2366.0	  198.0	...
8434516	  789.9	  527.5	 2369.0	  198.0	...
8434517	  793.2	  528.9	 2372.0	  198.0	...
8434518	  796.0	  532.0	 2373.0	  198.0	...
8434519	  800.7	  535.0	 2373.0	  198.0	...
8434520	  806.5	  539.1	 2373.0	  198.0	...
8434521	  816.0	  545.7	 2377.0	  198.0	...
8434522	  827.9	  553.8	 2381.0	  198.0	...
8434523	  840.9	  564.0	 2385.0	  198.0	...
8434524	  853.4	  572.2	 2384.0	  198.0	...
8434525	  866.6	  580.6	 2383.0	  198.0	...
8434526	  883.6	  586.9	 2382.0	  198.0	...
8434527	  901.1	  594.2	 2383.0	  198.0	...
8434528	  918.3	  602.5	 2384.0	  198.0	...
8434529	  932.0	  611.5	 2384.0	  198.0	...
8434530	  944.2	  619.2	 2383.0	  198.0	...
8434531	  954.6	  626.2	 2383.0	  198.0	...
8434532	  962.3	  633.3	 2381.0	  198.0	...
8434533	  967.6	  638.6	 2377.0	  198.0	...
8434534	  971.2	  641.8	 2375.0	  198.0	...
8434535	  973.3	  641.6	 2375.0	  198.0	...
8434536	  974.5	  641.3	 2376.0	  198.0	...
8434537	  975.1	  640.6	 2376.0	  198.0	...
8434538	  975.7	  640.1	 2374.0	  198.0	...
8434539	  973.3	  640.8	 2372.0	  198.0	...
8434540	  969.9	  642.6	 2370.0	  198.0	...
8434541	  966.7	  644.5	 2370.0	  198.0	...
8434542	  966.6	  645.7	 2370.0	  198.0	...
8434543	  966.0	  646.2	 2371.0	  198.0	...
8434544	  965.2	  647.2	 2370.0	  198.0	...
8434545	  964.8	  647.9	 2370.0	  198.0	...
8434546	  965.2	  647.4	 2369.0	  198.0	...
8434547	  965.8	  645.8	 2369.0	  198.0	...
8434548	  966.0	  644.2	 2369.0	  198.0	...
8434549	  966.0	  644.1	 2369.0	  198.0	...
8434550	  965.9	  644.7	 2365.0	  198.0	...
8434551	  965.7	  645.9	 2359.0	  198.0	...
8434552	  965.6	  646.6	 2352.0	  198.0	...
8434553	  965.6	  646.5	 2349.0	  198.0	...
8434554	  964.3	  645.0	 2349.0	  198.0	...
8434555	  963.1	  641.6	 2350.0	  198.0	...
8434556	  961.9	  639.0	 2351.0	  198.0	...
8434557	  961.9	  636.3	 2350.0	  198.0	...
8434558	  961.6	  635.4	 2348.0	  198.0	...
8434559	  961.1	  634.8	 2343.0	  198.0	...
8434560	  958.9	  635.1	 2338.0	  198.0	...
8434561	  956.9	  635.4	 2334.0	  198.0	...
8434562	  955.7	  635.5	 2332.0	  198.0	...
8434563	  956.3	  635.7	 2332.0	  198.0	...
8434564	  957.6	  636.2	 2334.0	  198.0	...
8434565	  959.1	  636.7	 2338.0	  198.0	...
8434566	  960.3	  636.5	 2341.0	  198.0	...
8434567	  960.7	  636.1	 2340.0	  198.0	...
8434568	  960.5	  638.5	 2334.0	  198.0	...
8434569	  960.5	  641.3	 2328.0	  198.0	...
8434570	  960.7	  641.8	 2327.0	  198.0	...
8434571	  960.6	  639.6	 2328.0	  198.0	...
8434572	  959.5	  637.7	 2327.0	  198.0	...
8434573	  958.4	  638.6	 2323.0	  198.0	...
8434574	  956.7	  639.3	 2319.0	  198.0	...
8434575	  955.9	  639.5	 2318.0	  198.0	...
8434576	  956.2	  639.1	 2316.0	  198.0	...
8434577	  958.1	  638.3	 2314.0	  198.0	...
8434578	  959.9	  637.9	 2313.0	  198.0	...
8434579	  960.3	  637.6	 2313.0	  198.0	...
8434580	  959.9	  637.7	 2312.0	  198.0	...
8434581	  960.4	  637.7	 2312.0	  198.0	...
8434582	  961.3	  637.2	 2311.0	  198.0	...
8434583	  962.0	  636.6	 2310.0	  198.0	...
8434584	  961.2	  636.6	 2303.0	  198.0	...
8434585	  960.3	  637.8	 2296.0	  198.0	...
8434586	  959.9	  638.9	 2290.0	  198.0	...
8434587	  960.0	  639.2	 2291.0	  198.0	...
8434588	  960.1	  638.2	 2291.0	  198.0	...
8434589	  960.2	  636.7	 2291.0	  198.0	...
8434590	  960.3	  635.5	 2291.0	  198.0	...
8434591	  960.2	  636.1	 2290.0	  198.0	...
8434592	  959.9	  638.2	 2289.0	  198.0	...
8434593	  959.3	  640.3	 2283.0	  198.0	...
8434594	  958.8	  641.1	 2278.0	  198.0	...
8434595	  959.2	  639.4	 2273.0	  198.0	...
8434596	  960.0	  637.7	 2273.0	  198.0	...
8434597	  960.7	  635.9	 2273.0	  198.0	...
8434598	  960.4	  635.8	 2270.0	  198.0	...
8434599	  960.4	  635.4	 2268.0	  198.0	...
8434600	  960.6	  635.6	 2264.0	  198.0	...
8434601	  961.2	  636.0	 2264.0	  198.0	...
8434602	  961.5	  637.7	 2262.0	  198.0	...
8434603	  960.0	  639.0	 2261.0	  198.0	...
8434604	  958.2	  640.9	 2258.0	  198.0	...
8434605	  956.6	  641.7	 2257.0	  198.0	...
8434606	  957.7	  641.4	 2257.0	  198.0	...
8434607	  958.9	  639.7	 2257.0	  198.0	...
8434608	  960.0	  636.4	 2255.0	  198.0	...
8434609	  960.1	  633.8	 2251.0	  198.0	...
8434610	  960.1	  632.0	 2249.0	  198.0	...
8434611	  959.9	  631.7	 2247.0	  198.0	...
8434612	  959.8	  631.9	 2245.0	  198.0	...
8434613	  959.9	  632.1	 2240.0	  198.0	...
8434614	  959.9	  632.5	 2235.0	  198.0	...
8434615	  960.0	  632.6	 2229.0	  198.0	...
8434616	  959.8	  632.3	 2228.0	  198.0	...
8434617	  959.6	  632.2	 2227.0	  198.0	...
8434618	  959.5	  632.4	 2225.0	  198.0	...
8434619	  959.6	  632.8	 2224.0	  198.0	...
8434620	  960.6	  633.0	 2222.0	  198.0	...
8434621	  961.5	  632.6	 2222.0	  198.0	...
8434622	  962.2	  632.3	 2220.0	  198.0	...
8434623	  962.5	  632.1	 2218.0	  198.0	...
8434624	  963.1	  632.3	 2216.0	  198.0	...
8434625	  963.9	  632.2	 2209.0	  198.0	...
8434626	  964.0	  631.3	 2202.0	  198.0	...
8434627	  963.7	  630.8	 2196.0	  198.0	...
8434628	  963.4	  630.7	 2197.0	  198.0	...
8434629	  963.4	  631.3	 2199.0	  198.0	...
8434630	  963.5	  630.8	 2199.0	  198.0	...
8434631	  963.7	  630.1	 2199.0	  198.0	...
8434632	  963.8	  629.5	 2199.0	  198.0	...
8434633	  962.8	  629.5	 2199.0	  198.0	...
8434634	  961.1	  629.0	 2192.0	  198.0	...
8434635	  959.5	  628.5	 2184.0	  198.0	...
8434636	  959.7	  628.2	 2177.0	  198.0	...
8434637	  960.4	  628.8	 2178.0	  198.0	...
8434638	  960.0	  629.4	 2171.0	  198.0	...
8434639	  958.9	  630.0	 2164.0	  198.0	...
8434640	  958.9	  629.7	 2160.0	  198.0	...
8434641	  961.0	  629.2	 2163.0	  198.0	...
8434642	  963.0	  628.7	 2166.0	  198.0	...
8434643	  963.0	  628.4	 2163.0	  198.0	...
8434644	  961.7	  627.4	 2158.0	  198.0	...
8434645	  960.4	  626.4	 2151.0	  198.0	...
8434646	  960.0	  625.3	 2147.0	  198.0	...
8434647	  960.5	  624.9	 2146.0	  198.0	...
8434648	  960.9	  624.7	 2145.0	  198.0	...
8434649	  960.8	  624.7	 2141.0	  198.0	...
8434650	  959.8	  623.6	 2136.0	  198.0	...
8434651	  958.7	  622.4	 2134.0	  198.0	...
8434652	  959.7	  621.2	 2134.0	  198.0	...
8434653	  961.2	  621.1	 2136.0	  198.0	...
8434654	  962.4	  620.9	 2135.0	  198.0	...
8434655	  962.2	  620.6	 2135.0	  198.0	...
8434656	  962.0	  621.2	 2134.0	  198.0	...
8434657	  960.6	  622.1	 2133.0	  198.0	...
8434658	  959.3	  622.0	 2130.0	  198.0	...
8434659	  958.4	  620.2	 2123.0	  198.0	...
8434660	  958.7	  618.3	 2118.0	  198.0	...
8434661	  959.0	  618.6	 2112.0	  198.0	...
8434662	  959.1	  619.9	 2106.0	  198.0	...
8434663	  959.1	  621.5	 2099.0	  198.0	...
8434664	  958.9	  622.2	 2094.0	  198.0	...
8434665	  959.0	  621.5	 2094.0	  198.0	...
8434666	  958.9	  620.5	 2093.0	  198.0	...
8434667	  959.1	  619.9	 2090.0	  198.0	...
8434668	  958.9	  620.4	 2087.0	  198.0	...
8434669	  959.0	  621.1	 2081.0	  198.0	...
8434670	  959.1	  621.4	 2079.0	  198.0	...
8434671	  959.3	  620.5	 2077.0	  198.0	...
8434672	  959.1	  619.4	 2077.0	  198.0	...
8434673	  958.9	  618.3	 2077.0	  198.0	...
8434674	  958.1	  618.7	 2076.0	  198.0	...
8434675	  957.5	  618.9	 2074.0	  198.0	...
8434676	  957.4	  619.0	 2073.0	  198.0	...
8434677	  957.7	  618.8	 2073.0	  198.0	...
8434678	  958.2	  618.8	 2068.0	  198.0	...
8434679	  958.3	  618.6	 2064.0	  198.0	...
8434680	  958.4	  618.4	 2056.0	  198.0	...
8434681	  958.5	  618.2	 2053.0	  198.0	...
8434682	  958.6	  618.3	 2050.0	  198.0	...
8434683	  958.7	  618.3	 2051.0	  198.0	...
8434684	  958.7	  617.6	 2050.0	  198.0	...
8434685	  958.7	  617.4	 2048.0	  198.0	...
8434686	  958.7	  617.2	 2041.0	  198.0	...
8434687	  958.5	  617.7	 2036.0	  198.0	...
8434688	  957.5	  617.9	 2032.0	  198.0	...
8434689	  956.7	  618.2	 2030.0	  198.0	...
8434690	  956.2	  617.3	 2028.0	  198.0	...
8434691	  957.0	  616.2	 2026.0	  198.0	...
8434692	  958.4	  614.3	 2024.0	  198.0	...
8434693	  959.5	  613.5	 2024.0	  198.0	...
8434694	  959.6	  612.9	 2024.0	  198.0	...
8434695	  959.0	  613.0	 2023.0	  198.0	...
8434696	  957.9	  613.0	 2022.0	  198.0	...
8434697	  957.6	  612.6	 2016.0	  198.0	...
8434698	  957.3	  613.1	 2008.0	  198.0	...
8434699	  957.9	  613.8	 2002.0	  198.0	...
8434700	  958.4	  614.5	 2000.0	  198.0	...
8434701	  958.3	  615.5	 1998.0	  198.0	...
8434702	  957.8	  616.6	 1995.0	  198.0	...
8434703	  957.4	  617.6	 1994.0	  198.0	...
8434704	  957.6	  616.9	 1994.0	  198.0	...
8434705	  957.8	  616.2	 1993.0	  198.0	...
8434706	  957.8	  615.5	 1990.0	  198.0	...
8434707	  958.5	  614.4	 1987.0	  198.0	...
8434708	  959.2	  613.3	 1986.0	  198.0	...
8434709	  959.9	  611.9	 1986.0	  198.0	...
8434710	  959.9	  611.2	 1987.0	  198.0	...
8434711	  959.9	  609.9	 1988.0	  198.0	...
8434712	  959.3	  609.8	 1988.0	  198.0	...
8434713	  958.9	  610.0	 1980.0	  198.0	...
8434714	  958.6	  610.8	 1972.0	  198.0	...
8434715	  958.8	  611.5	 1964.0	  198.0	...
8434716	  958.8	  612.2	 1964.0	  198.0	...
8434717	  958.7	  611.6	 1963.0	  198.0	...
8434718	  958.7	  610.2	 1961.0	  198.0	...
8434719	  958.8	  608.8	 1959.0	  198.0	...
8434720	  959.3	  608.8	 1956.0	  198.0	...
8434721	  959.8	  608.8	 1955.0	  198.0	...
8434722	  960.5	  609.0	 1954.0	  198.0	...
8434723	  960.7	  609.3	 1952.0	  198.0	...
8434724	  960.8	  609.6	 1951.0	  198.0	...
8434725	  960.8	  609.3	 1947.0	  198.0	...
8434726	  960.7	  609.0	 1943.0	  198.0	...
8434727	  960.8	  608.6	 1941.0	  198.0	...
8434728	  960.7	  608.6	 1943.0	  198.0	...
8434729	  960.5	  609.3	 1940.0	  198.0	...
8434730	  960.3	  610.0	 1934.0	  198.0	...
8434731	  960.3	  610.4	 1927.0	  198.0	...
8434732	  960.5	  609.9	 1927.0	  198.0	...
8434733	  960.6	  608.9	 1926.0	  198.0	...
8434734	  960.0	  608.2	 1925.0	  198.0	...
8434735	  959.4	  608.2	 1923.0	  198.0	...
8434736	  959.0	  608.7	 1922.0	  198.0	...
8434737	  959.1	  609.4	 1921.0	  198.0	...
8434738	  959.2	  609.6	 1921.0	  198.0	...
8434739	  959.1	  609.5	 1922.0	  198.0	...
8434740	  958.3	  609.1	 1918.0	  198.0	...
8434741	  957.6	  609.5	 1915.0	  198.0	...
8434742	  956.9	  610.1	 1912.0	  198.0	...
8434743	  957.2	  610.4	 1912.0	  198.0	...
8434744	  957.0	  609.5	 1909.0	  198.0	...
8434745	  956.7	  608.6	 1906.0	  198.0	...
8434746	  956.4	  608.1	 1902.0	  198.0	...
8434747	  956.4	  608.2	 1899.0	  198.0	...
8434748	  956.5	  608.3	 1895.0	  198.0	...
8434749	  956.6	  608.2	 1891.0	  198.0	...
8434750	  956.6	  607.1	 1891.0	  198.0	...
8434751	  956.6	  606.2	 1891.0	  198.0	...
8434752	  956.6	  605.5	 1891.0	  198.0	...
8434753	  957.5	  605.6	 1890.0	  198.0	...
8434754	  958.5	  603.8	 1888.0	  198.0	...
8434755	  959.3	  602.0	 1885.0	  198.0	...
8434756	  959.1	  601.0	 1882.0	  198.0	...
8434757	  958.6	  602.9	 1877.0	  198.0	...
8434758	  957.8	  604.7	 1873.0	  198.0	...
